from,to,type,dependency_category,reason,dependency_risk,criticality,replaceability,time_to_substitute,color,confidence,sources,fact_status,tags
us_ai_ecosystem,databricks_mosaic_ai,contains,ecosystem_membership,databricks_mosaic_ai is part of the us_ai_ecosystem strategic AI ecosystem view.,1,4,5,medium,blue,medium,[],inferred,[]
us_ai_ecosystem,snowflake_cortex_ai,contains,ecosystem_membership,snowflake_cortex_ai is part of the us_ai_ecosystem strategic AI ecosystem view.,1,4,5,medium,blue,medium,[],inferred,[]
china_ai_ecosystem,deepseek,contains,ecosystem_membership,deepseek is part of the china_ai_ecosystem strategic AI ecosystem view.,1,4,5,medium,blue,medium,[],inferred,[]
china_ai_ecosystem,alibaba_qwen,contains,ecosystem_membership,alibaba_qwen is part of the china_ai_ecosystem strategic AI ecosystem view.,1,4,5,medium,blue,medium,[],inferred,[]
china_ai_ecosystem,baidu_ernie,contains,ecosystem_membership,baidu_ernie is part of the china_ai_ecosystem strategic AI ecosystem view.,1,4,5,medium,blue,medium,[],inferred,[]
eu_ai_ecosystem,mistral_ai,contains,ecosystem_membership,mistral_ai is part of the eu_ai_ecosystem strategic AI ecosystem view.,1,4,5,medium,blue,medium,[],inferred,[]
eu_ai_ecosystem,hugging_face,contains,ecosystem_membership,hugging_face is part of the eu_ai_ecosystem strategic AI ecosystem view.,1,4,5,medium,blue,medium,[],inferred,[]
eu_ai_ecosystem,nebius,contains,ecosystem_membership,nebius is part of the eu_ai_ecosystem strategic AI ecosystem view.,1,4,5,medium,blue,medium,[],inferred,[]
eu_ai_ecosystem,asml,contains,ecosystem_membership,asml is part of the eu_ai_ecosystem strategic AI ecosystem view.,1,4,5,medium,blue,medium,[],inferred,[]
eu_ai_ecosystem,sap_business_ai,contains,ecosystem_membership,sap_business_ai is part of the eu_ai_ecosystem strategic AI ecosystem view.,1,4,5,medium,blue,medium,[],inferred,[]
middle_east_ai_ecosystem,g42,contains,ecosystem_membership,g42 is part of the middle_east_ai_ecosystem strategic AI ecosystem view.,1,4,5,medium,blue,medium,[],inferred,[]
middle_east_ai_ecosystem,humain,contains,ecosystem_membership,humain is part of the middle_east_ai_ecosystem strategic AI ecosystem view.,1,4,5,medium,blue,medium,[],inferred,[]
canada_ai_ecosystem,cohere,contains,ecosystem_membership,cohere is part of the canada_ai_ecosystem strategic AI ecosystem view.,1,4,5,medium,blue,medium,[],inferred,[]
global_ai_stack,frontier_model_layer,contains,stack_layer,frontier_model_layer is a core layer of the global AI stack.,2,5,4,medium,blue,high,[],inferred,[]
global_ai_stack,ai_cloud_platform_layer,contains,stack_layer,ai_cloud_platform_layer is a core layer of the global AI stack.,2,5,4,medium,blue,high,[],inferred,[]
global_ai_stack,gpu_compute_layer,contains,stack_layer,gpu_compute_layer is a core layer of the global AI stack.,2,5,4,medium,blue,high,[],inferred,[]
global_ai_stack,chip_supply_chain_layer,contains,stack_layer,chip_supply_chain_layer is a core layer of the global AI stack.,2,5,4,medium,blue,high,[],inferred,[]
global_ai_stack,ai_data_center_energy_layer,contains,stack_layer,ai_data_center_energy_layer is a core layer of the global AI stack.,2,5,4,medium,blue,high,[],inferred,[]
global_ai_stack,model_distribution_layer,contains,stack_layer,model_distribution_layer is a core layer of the global AI stack.,2,5,4,medium,blue,high,[],inferred,[]
global_ai_stack,ai_serving_inference_layer,contains,stack_layer,ai_serving_inference_layer is a core layer of the global AI stack.,2,5,4,medium,blue,high,[],inferred,[]
global_ai_stack,ai_tooling_observability_layer,contains,stack_layer,ai_tooling_observability_layer is a core layer of the global AI stack.,2,5,4,medium,blue,high,[],inferred,[]
global_ai_stack,ai_safety_governance_layer,contains,stack_layer,ai_safety_governance_layer is a core layer of the global AI stack.,2,5,4,medium,blue,high,[],inferred,[]
global_ai_stack,training_data_layer,contains,stack_layer,training_data_layer is a core layer of the global AI stack.,2,5,4,medium,blue,high,[],inferred,[]
global_ai_stack,enterprise_buyer_layer,contains,stack_layer,enterprise_buyer_layer is a core layer of the global AI stack.,2,5,4,medium,blue,high,[],inferred,[]
openai,gpu_compute_layer,depends_on,compute,Frontier model training and high-volume inference depend on accelerator compute.,5,5,2,long,red,medium,[],inferred,[]
openai,training_data_layer,depends_on,data,"Model performance depends on high-quality data, data rights and domain data access.",4,5,3,medium,orange,medium,[],inferred,[]
openai,ai_serving_inference_layer,depends_on,inference,Commercial AI platforms depend on cost-efficient inference and serving runtimes.,4,5,3,medium,orange,medium,[],inferred,[]
openai,ai_safety_governance_layer,depends_on,governance,"Model providers face safety, security, regulatory and trust requirements.",3,5,3,medium,blue,medium,[],inferred,[]
openai,frontier_model_layer,supplies_to,models,openai supplies or participates in the frontier/model layer.,2,5,4,medium,blue,medium,[],inferred,[]
anthropic,gpu_compute_layer,depends_on,compute,Frontier model training and high-volume inference depend on accelerator compute.,5,5,2,long,red,medium,[],inferred,[]
anthropic,training_data_layer,depends_on,data,"Model performance depends on high-quality data, data rights and domain data access.",4,5,3,medium,orange,medium,[],inferred,[]
anthropic,ai_serving_inference_layer,depends_on,inference,Commercial AI platforms depend on cost-efficient inference and serving runtimes.,4,5,3,medium,orange,medium,[],inferred,[]
anthropic,ai_safety_governance_layer,depends_on,governance,"Model providers face safety, security, regulatory and trust requirements.",3,5,3,medium,blue,medium,[],inferred,[]
anthropic,frontier_model_layer,supplies_to,models,anthropic supplies or participates in the frontier/model layer.,2,5,4,medium,blue,medium,[],inferred,[]
google_deepmind,gpu_compute_layer,depends_on,compute,Frontier model training and high-volume inference depend on accelerator compute.,5,5,2,long,red,medium,[],inferred,[]
google_deepmind,training_data_layer,depends_on,data,"Model performance depends on high-quality data, data rights and domain data access.",4,5,3,medium,orange,medium,[],inferred,[]
google_deepmind,ai_serving_inference_layer,depends_on,inference,Commercial AI platforms depend on cost-efficient inference and serving runtimes.,4,5,3,medium,orange,medium,[],inferred,[]
google_deepmind,ai_safety_governance_layer,depends_on,governance,"Model providers face safety, security, regulatory and trust requirements.",3,5,3,medium,blue,medium,[],inferred,[]
google_deepmind,frontier_model_layer,supplies_to,models,google_deepmind supplies or participates in the frontier/model layer.,2,5,4,medium,blue,medium,[],inferred,[]
meta_ai,gpu_compute_layer,depends_on,compute,Frontier model training and high-volume inference depend on accelerator compute.,5,5,2,long,red,medium,[],inferred,[]
meta_ai,training_data_layer,depends_on,data,"Model performance depends on high-quality data, data rights and domain data access.",4,5,3,medium,orange,medium,[],inferred,[]
meta_ai,ai_serving_inference_layer,depends_on,inference,Commercial AI platforms depend on cost-efficient inference and serving runtimes.,4,5,3,medium,orange,medium,[],inferred,[]
meta_ai,ai_safety_governance_layer,depends_on,governance,"Model providers face safety, security, regulatory and trust requirements.",3,5,3,medium,blue,medium,[],inferred,[]
meta_ai,frontier_model_layer,supplies_to,models,meta_ai supplies or participates in the frontier/model layer.,2,5,4,medium,blue,medium,[],inferred,[]
xai,gpu_compute_layer,depends_on,compute,Frontier model training and high-volume inference depend on accelerator compute.,5,5,2,long,red,medium,[],inferred,[]
xai,training_data_layer,depends_on,data,"Model performance depends on high-quality data, data rights and domain data access.",4,5,3,medium,orange,medium,[],inferred,[]
xai,ai_serving_inference_layer,depends_on,inference,Commercial AI platforms depend on cost-efficient inference and serving runtimes.,4,5,3,medium,orange,medium,[],inferred,[]
xai,ai_safety_governance_layer,depends_on,governance,"Model providers face safety, security, regulatory and trust requirements.",3,5,3,medium,blue,medium,[],inferred,[]
xai,frontier_model_layer,supplies_to,models,xai supplies or participates in the frontier/model layer.,2,5,4,medium,blue,medium,[],inferred,[]
mistral_ai,gpu_compute_layer,depends_on,compute,Frontier model training and high-volume inference depend on accelerator compute.,5,5,2,long,red,medium,[],inferred,[]
mistral_ai,training_data_layer,depends_on,data,"Model performance depends on high-quality data, data rights and domain data access.",4,5,3,medium,orange,medium,[],inferred,[]
mistral_ai,ai_serving_inference_layer,depends_on,inference,Commercial AI platforms depend on cost-efficient inference and serving runtimes.,4,5,3,medium,orange,medium,[],inferred,[]
mistral_ai,ai_safety_governance_layer,depends_on,governance,"Model providers face safety, security, regulatory and trust requirements.",3,5,3,medium,blue,medium,[],inferred,[]
mistral_ai,frontier_model_layer,supplies_to,models,mistral_ai supplies or participates in the frontier/model layer.,2,5,4,medium,blue,medium,[],inferred,[]
cohere,gpu_compute_layer,depends_on,compute,Frontier model training and high-volume inference depend on accelerator compute.,5,5,2,long,red,medium,[],inferred,[]
cohere,training_data_layer,depends_on,data,"Model performance depends on high-quality data, data rights and domain data access.",4,5,3,medium,orange,medium,[],inferred,[]
cohere,ai_serving_inference_layer,depends_on,inference,Commercial AI platforms depend on cost-efficient inference and serving runtimes.,4,5,3,medium,orange,medium,[],inferred,[]
cohere,ai_safety_governance_layer,depends_on,governance,"Model providers face safety, security, regulatory and trust requirements.",3,5,3,medium,blue,medium,[],inferred,[]
cohere,frontier_model_layer,supplies_to,models,cohere supplies or participates in the frontier/model layer.,2,5,4,medium,blue,medium,[],inferred,[]
deepseek,gpu_compute_layer,depends_on,compute,Frontier model training and high-volume inference depend on accelerator compute.,5,5,2,long,red,medium,[],inferred,[]
deepseek,training_data_layer,depends_on,data,"Model performance depends on high-quality data, data rights and domain data access.",4,5,3,medium,orange,medium,[],inferred,[]
deepseek,ai_serving_inference_layer,depends_on,inference,Commercial AI platforms depend on cost-efficient inference and serving runtimes.,4,5,3,medium,orange,medium,[],inferred,[]
deepseek,ai_safety_governance_layer,depends_on,governance,"Model providers face safety, security, regulatory and trust requirements.",3,5,3,medium,blue,medium,[],inferred,[]
deepseek,frontier_model_layer,supplies_to,models,deepseek supplies or participates in the frontier/model layer.,2,5,4,medium,blue,medium,[],inferred,[]
alibaba_qwen,gpu_compute_layer,depends_on,compute,Frontier model training and high-volume inference depend on accelerator compute.,5,5,2,long,red,medium,[],inferred,[]
alibaba_qwen,training_data_layer,depends_on,data,"Model performance depends on high-quality data, data rights and domain data access.",4,5,3,medium,orange,medium,[],inferred,[]
alibaba_qwen,ai_serving_inference_layer,depends_on,inference,Commercial AI platforms depend on cost-efficient inference and serving runtimes.,4,5,3,medium,orange,medium,[],inferred,[]
alibaba_qwen,ai_safety_governance_layer,depends_on,governance,"Model providers face safety, security, regulatory and trust requirements.",3,5,3,medium,blue,medium,[],inferred,[]
alibaba_qwen,frontier_model_layer,supplies_to,models,alibaba_qwen supplies or participates in the frontier/model layer.,2,5,4,medium,blue,medium,[],inferred,[]
baidu_ernie,gpu_compute_layer,depends_on,compute,Frontier model training and high-volume inference depend on accelerator compute.,5,5,2,long,red,medium,[],inferred,[]
baidu_ernie,training_data_layer,depends_on,data,"Model performance depends on high-quality data, data rights and domain data access.",4,5,3,medium,orange,medium,[],inferred,[]
baidu_ernie,ai_serving_inference_layer,depends_on,inference,Commercial AI platforms depend on cost-efficient inference and serving runtimes.,4,5,3,medium,orange,medium,[],inferred,[]
baidu_ernie,ai_safety_governance_layer,depends_on,governance,"Model providers face safety, security, regulatory and trust requirements.",3,5,3,medium,blue,medium,[],inferred,[]
baidu_ernie,frontier_model_layer,supplies_to,models,baidu_ernie supplies or participates in the frontier/model layer.,2,5,4,medium,blue,medium,[],inferred,[]
perplexity,gpu_compute_layer,depends_on,compute,Frontier model training and high-volume inference depend on accelerator compute.,5,5,2,long,red,medium,[],inferred,[]
perplexity,training_data_layer,depends_on,data,"Model performance depends on high-quality data, data rights and domain data access.",4,5,3,medium,orange,medium,[],inferred,[]
perplexity,ai_serving_inference_layer,depends_on,inference,Commercial AI platforms depend on cost-efficient inference and serving runtimes.,4,5,3,medium,orange,medium,[],inferred,[]
perplexity,ai_safety_governance_layer,depends_on,governance,"Model providers face safety, security, regulatory and trust requirements.",3,5,3,medium,blue,medium,[],inferred,[]
perplexity,frontier_model_layer,supplies_to,models,perplexity supplies or participates in the frontier/model layer.,2,5,4,medium,blue,medium,[],inferred,[]
g42,gpu_compute_layer,depends_on,compute,Frontier model training and high-volume inference depend on accelerator compute.,5,5,2,long,red,medium,[],inferred,[]
g42,training_data_layer,depends_on,data,"Model performance depends on high-quality data, data rights and domain data access.",4,5,3,medium,orange,medium,[],inferred,[]
g42,ai_serving_inference_layer,depends_on,inference,Commercial AI platforms depend on cost-efficient inference and serving runtimes.,4,5,3,medium,orange,medium,[],inferred,[]
g42,ai_safety_governance_layer,depends_on,governance,"Model providers face safety, security, regulatory and trust requirements.",3,5,3,medium,blue,medium,[],inferred,[]
g42,frontier_model_layer,supplies_to,models,g42 supplies or participates in the frontier/model layer.,2,5,4,medium,blue,medium,[],inferred,[]
humain,gpu_compute_layer,depends_on,compute,Frontier model training and high-volume inference depend on accelerator compute.,5,5,2,long,red,medium,[],inferred,[]
humain,training_data_layer,depends_on,data,"Model performance depends on high-quality data, data rights and domain data access.",4,5,3,medium,orange,medium,[],inferred,[]
humain,ai_serving_inference_layer,depends_on,inference,Commercial AI platforms depend on cost-efficient inference and serving runtimes.,4,5,3,medium,orange,medium,[],inferred,[]
humain,ai_safety_governance_layer,depends_on,governance,"Model providers face safety, security, regulatory and trust requirements.",3,5,3,medium,blue,medium,[],inferred,[]
humain,frontier_model_layer,supplies_to,models,humain supplies or participates in the frontier/model layer.,2,5,4,medium,blue,medium,[],inferred,[]
aws_bedrock,ai_cloud_platform_layer,supplies_to,model_platform,Cloud/model platform supplies production AI application infrastructure.,2,5,4,medium,blue,medium,[],inferred,[]
aws_bedrock,gpu_compute_layer,depends_on,compute_hardware,AI cloud providers depend on accelerator hardware supply and allocation.,5,5,2,long,red,medium,[],inferred,[]
aws_bedrock,ai_data_center_energy_layer,depends_on,data_center_energy,"AI cloud providers require data center capacity, power, cooling and networking.",5,5,2,long,red,medium,[],inferred,[]
aws_bedrock,ai_safety_governance_layer,supplies_to,security_governance,"Enterprise AI cloud requires security, privacy, guardrails and auditability.",3,4,3,medium,orange,medium,[],inferred,[]
azure_openai_foundry,ai_cloud_platform_layer,supplies_to,model_platform,Cloud/model platform supplies production AI application infrastructure.,2,5,4,medium,blue,medium,[],inferred,[]
azure_openai_foundry,gpu_compute_layer,depends_on,compute_hardware,AI cloud providers depend on accelerator hardware supply and allocation.,5,5,2,long,red,medium,[],inferred,[]
azure_openai_foundry,ai_data_center_energy_layer,depends_on,data_center_energy,"AI cloud providers require data center capacity, power, cooling and networking.",5,5,2,long,red,medium,[],inferred,[]
azure_openai_foundry,ai_safety_governance_layer,supplies_to,security_governance,"Enterprise AI cloud requires security, privacy, guardrails and auditability.",3,4,3,medium,orange,medium,[],inferred,[]
google_cloud_vertex,ai_cloud_platform_layer,supplies_to,model_platform,Cloud/model platform supplies production AI application infrastructure.,2,5,4,medium,blue,medium,[],inferred,[]
google_cloud_vertex,gpu_compute_layer,depends_on,compute_hardware,AI cloud providers depend on accelerator hardware supply and allocation.,5,5,2,long,red,medium,[],inferred,[]
google_cloud_vertex,ai_data_center_energy_layer,depends_on,data_center_energy,"AI cloud providers require data center capacity, power, cooling and networking.",5,5,2,long,red,medium,[],inferred,[]
google_cloud_vertex,ai_safety_governance_layer,supplies_to,security_governance,"Enterprise AI cloud requires security, privacy, guardrails and auditability.",3,4,3,medium,orange,medium,[],inferred,[]
oracle_cloud_ai,ai_cloud_platform_layer,supplies_to,model_platform,Cloud/model platform supplies production AI application infrastructure.,2,5,4,medium,blue,medium,[],inferred,[]
oracle_cloud_ai,gpu_compute_layer,depends_on,compute_hardware,AI cloud providers depend on accelerator hardware supply and allocation.,5,5,2,long,red,medium,[],inferred,[]
oracle_cloud_ai,ai_data_center_energy_layer,depends_on,data_center_energy,"AI cloud providers require data center capacity, power, cooling and networking.",5,5,2,long,red,medium,[],inferred,[]
oracle_cloud_ai,ai_safety_governance_layer,supplies_to,security_governance,"Enterprise AI cloud requires security, privacy, guardrails and auditability.",3,4,3,medium,orange,medium,[],inferred,[]
ibm_watsonx,ai_cloud_platform_layer,supplies_to,model_platform,Cloud/model platform supplies production AI application infrastructure.,2,5,4,medium,blue,medium,[],inferred,[]
ibm_watsonx,gpu_compute_layer,depends_on,compute_hardware,AI cloud providers depend on accelerator hardware supply and allocation.,5,5,2,long,red,medium,[],inferred,[]
ibm_watsonx,ai_data_center_energy_layer,depends_on,data_center_energy,"AI cloud providers require data center capacity, power, cooling and networking.",5,5,2,long,red,medium,[],inferred,[]
ibm_watsonx,ai_safety_governance_layer,supplies_to,security_governance,"Enterprise AI cloud requires security, privacy, guardrails and auditability.",3,4,3,medium,orange,medium,[],inferred,[]
databricks_mosaic_ai,ai_cloud_platform_layer,supplies_to,model_platform,Cloud/model platform supplies production AI application infrastructure.,2,5,4,medium,blue,medium,[],inferred,[]
databricks_mosaic_ai,gpu_compute_layer,depends_on,compute_hardware,AI cloud providers depend on accelerator hardware supply and allocation.,5,5,2,long,red,medium,[],inferred,[]
databricks_mosaic_ai,ai_data_center_energy_layer,depends_on,data_center_energy,"AI cloud providers require data center capacity, power, cooling and networking.",5,5,2,long,red,medium,[],inferred,[]
databricks_mosaic_ai,ai_safety_governance_layer,supplies_to,security_governance,"Enterprise AI cloud requires security, privacy, guardrails and auditability.",3,4,3,medium,orange,medium,[],inferred,[]
snowflake_cortex_ai,ai_cloud_platform_layer,supplies_to,model_platform,Cloud/model platform supplies production AI application infrastructure.,2,5,4,medium,blue,medium,[],inferred,[]
snowflake_cortex_ai,gpu_compute_layer,depends_on,compute_hardware,AI cloud providers depend on accelerator hardware supply and allocation.,5,5,2,long,red,medium,[],inferred,[]
snowflake_cortex_ai,ai_data_center_energy_layer,depends_on,data_center_energy,"AI cloud providers require data center capacity, power, cooling and networking.",5,5,2,long,red,medium,[],inferred,[]
snowflake_cortex_ai,ai_safety_governance_layer,supplies_to,security_governance,"Enterprise AI cloud requires security, privacy, guardrails and auditability.",3,4,3,medium,orange,medium,[],inferred,[]
coreweave,ai_cloud_platform_layer,supplies_to,model_platform,Cloud/model platform supplies production AI application infrastructure.,2,5,4,medium,blue,medium,[],inferred,[]
coreweave,gpu_compute_layer,depends_on,compute_hardware,AI cloud providers depend on accelerator hardware supply and allocation.,5,5,2,long,red,medium,[],inferred,[]
coreweave,ai_data_center_energy_layer,depends_on,data_center_energy,"AI cloud providers require data center capacity, power, cooling and networking.",5,5,2,long,red,medium,[],inferred,[]
coreweave,ai_safety_governance_layer,supplies_to,security_governance,"Enterprise AI cloud requires security, privacy, guardrails and auditability.",3,4,3,medium,orange,medium,[],inferred,[]
lambda_cloud,ai_cloud_platform_layer,supplies_to,model_platform,Cloud/model platform supplies production AI application infrastructure.,2,5,4,medium,blue,medium,[],inferred,[]
lambda_cloud,gpu_compute_layer,depends_on,compute_hardware,AI cloud providers depend on accelerator hardware supply and allocation.,5,5,2,long,red,medium,[],inferred,[]
lambda_cloud,ai_data_center_energy_layer,depends_on,data_center_energy,"AI cloud providers require data center capacity, power, cooling and networking.",5,5,2,long,red,medium,[],inferred,[]
lambda_cloud,ai_safety_governance_layer,supplies_to,security_governance,"Enterprise AI cloud requires security, privacy, guardrails and auditability.",3,4,3,medium,orange,medium,[],inferred,[]
nebius,ai_cloud_platform_layer,supplies_to,model_platform,Cloud/model platform supplies production AI application infrastructure.,2,5,4,medium,blue,medium,[],inferred,[]
nebius,gpu_compute_layer,depends_on,compute_hardware,AI cloud providers depend on accelerator hardware supply and allocation.,5,5,2,long,red,medium,[],inferred,[]
nebius,ai_data_center_energy_layer,depends_on,data_center_energy,"AI cloud providers require data center capacity, power, cooling and networking.",5,5,2,long,red,medium,[],inferred,[]
nebius,ai_safety_governance_layer,supplies_to,security_governance,"Enterprise AI cloud requires security, privacy, guardrails and auditability.",3,4,3,medium,orange,medium,[],inferred,[]
crusoe,ai_cloud_platform_layer,supplies_to,model_platform,Cloud/model platform supplies production AI application infrastructure.,2,5,4,medium,blue,medium,[],inferred,[]
crusoe,gpu_compute_layer,depends_on,compute_hardware,AI cloud providers depend on accelerator hardware supply and allocation.,5,5,2,long,red,medium,[],inferred,[]
crusoe,ai_data_center_energy_layer,depends_on,data_center_energy,"AI cloud providers require data center capacity, power, cooling and networking.",5,5,2,long,red,medium,[],inferred,[]
crusoe,ai_safety_governance_layer,supplies_to,security_governance,"Enterprise AI cloud requires security, privacy, guardrails and auditability.",3,4,3,medium,orange,medium,[],inferred,[]
aws_bedrock,openai,integrates_with,model_access,"aws_bedrock provides, integrates with, or distributes model access involving openai.",2,4,4,medium,blue,medium,"[""aws_bedrock""]",known,[]
aws_bedrock,anthropic,integrates_with,model_access,"aws_bedrock provides, integrates with, or distributes model access involving anthropic.",2,4,4,medium,blue,medium,"[""aws_bedrock""]",known,[]
aws_bedrock,cohere,integrates_with,model_access,"aws_bedrock provides, integrates with, or distributes model access involving cohere.",2,4,4,medium,blue,medium,"[""aws_bedrock""]",known,[]
azure_openai_foundry,openai,integrates_with,model_access,"azure_openai_foundry provides, integrates with, or distributes model access involving openai.",2,4,4,medium,blue,medium,"[""azure_openai""]",known,[]
google_cloud_vertex,google_deepmind,integrates_with,model_access,"google_cloud_vertex provides, integrates with, or distributes model access involving google_deepmind.",2,4,4,medium,blue,medium,"[""google_vertex_gemini""]",known,[]
alibaba_qwen,ai_cloud_platform_layer,integrates_with,model_access,"alibaba_qwen provides, integrates with, or distributes model access involving ai_cloud_platform_layer.",2,4,4,medium,blue,medium,"[""qwen""]",known,[]
xai,aws_bedrock,integrates_with,model_access,"xai provides, integrates with, or distributes model access involving aws_bedrock.",2,4,4,medium,blue,medium,"[""xai""]",known,[]
nvidia,gpu_compute_layer,supplies_to,compute_hardware,nvidia supplies accelerator hardware for AI compute.,2,5,3,medium,blue,high,[],inferred,[]
nvidia,chip_supply_chain_layer,depends_on,semiconductor_supply_chain,"AI accelerators depend on foundry, packaging, memory, networking and supply-chain capacity.",5,5,1,long,red,medium,"[""tsmc"", ""asml_euv""]",inferred,[]
amd,gpu_compute_layer,supplies_to,compute_hardware,amd supplies accelerator hardware for AI compute.,2,5,3,medium,blue,high,[],inferred,[]
amd,chip_supply_chain_layer,depends_on,semiconductor_supply_chain,"AI accelerators depend on foundry, packaging, memory, networking and supply-chain capacity.",5,5,1,long,red,medium,"[""tsmc"", ""asml_euv""]",inferred,[]
intel,gpu_compute_layer,supplies_to,compute_hardware,intel supplies accelerator hardware for AI compute.,2,5,3,medium,blue,high,[],inferred,[]
intel,chip_supply_chain_layer,depends_on,semiconductor_supply_chain,"AI accelerators depend on foundry, packaging, memory, networking and supply-chain capacity.",5,5,1,long,red,medium,"[""tsmc"", ""asml_euv""]",inferred,[]
tsmc,chip_supply_chain_layer,supplies_to,chip_supply_chain,tsmc supplies or enables a critical part of the AI chip supply chain.,3,5,3,long,red,medium,[],inferred,[]
asml,chip_supply_chain_layer,supplies_to,chip_supply_chain,asml supplies or enables a critical part of the AI chip supply chain.,3,5,3,long,red,medium,[],inferred,[]
samsung_semiconductor,chip_supply_chain_layer,supplies_to,chip_supply_chain,samsung_semiconductor supplies or enables a critical part of the AI chip supply chain.,3,5,3,long,orange,medium,[],inferred,[]
sk_hynix,chip_supply_chain_layer,supplies_to,chip_supply_chain,sk_hynix supplies or enables a critical part of the AI chip supply chain.,3,5,3,long,red,medium,[],inferred,[]
micron,chip_supply_chain_layer,supplies_to,chip_supply_chain,micron supplies or enables a critical part of the AI chip supply chain.,3,5,3,long,orange,medium,[],inferred,[]
broadcom,chip_supply_chain_layer,supplies_to,chip_supply_chain,broadcom supplies or enables a critical part of the AI chip supply chain.,3,5,3,long,orange,medium,[],inferred,[]
marvell,chip_supply_chain_layer,supplies_to,chip_supply_chain,marvell supplies or enables a critical part of the AI chip supply chain.,3,5,3,long,orange,medium,[],inferred,[]
synopsys,chip_supply_chain_layer,supplies_to,chip_supply_chain,synopsys supplies or enables a critical part of the AI chip supply chain.,3,5,3,long,orange,medium,[],inferred,[]
cadence,chip_supply_chain_layer,supplies_to,chip_supply_chain,cadence supplies or enables a critical part of the AI chip supply chain.,3,5,3,long,orange,medium,[],inferred,[]
arm,chip_supply_chain_layer,supplies_to,chip_supply_chain,arm supplies or enables a critical part of the AI chip supply chain.,3,5,3,long,orange,medium,[],inferred,[]
tsmc,nvidia,supplies_to,foundry,NVIDIA GPUs depend on advanced semiconductor manufacturing capacity; TSMC is a critical foundry node.,5,5,1,long,red,medium,"[""tsmc"", ""nvidia_datacenter""]",inferred,[]
tsmc,amd,supplies_to,foundry,AMD AI accelerators depend on advanced foundry capacity.,5,5,1,long,red,medium,"[""tsmc"", ""amd_mi300""]",inferred,[]
asml,tsmc,supplies_to,lithography,"Advanced foundry manufacturing depends on lithography equipment, especially EUV for leading nodes.",4,5,2,long,red,medium,"[""asml_euv"", ""tsmc""]",inferred,[]
sk_hynix,nvidia,supplies_to,HBM_memory,AI accelerators depend on high-bandwidth memory supply.,5,5,1,long,red,low,[],inferred,[]
samsung_semiconductor,nvidia,supplies_to,memory_foundry,Memory/foundry capacity is part of the AI accelerator supply chain.,4,5,2,long,red,low,[],inferred,[]
