from,to,type,dependency_category,reason,dependency_risk,criticality,replaceability,time_to_substitute,color,confidence,sources,fact_status,tags
dg_defis,edf,owns_or_coordinates,funding,EDF is implemented directly by the Commission and supports collaborative defence R&D.,1,5,5,long,blue,high,"[""edf""]",known,[]
edf,eudis,funded_by,innovation,EUDIS is implemented through the EDF innovation layer and supports disruptive defence technologies.,1,4,4,medium,blue,medium,"[""edf"", ""eudis""]",known,[]
edis,industrial_supply_chain_layer,drives,industrial_readiness,EDIS emphasizes strengthening the European Defence Technological and Industrial Base and readiness.,2,5,5,long,blue,high,"[""edis""]",known,[]
edf,simulation_training_layer,funded_by,R&D,EDF funds collaborative R&D and capability development across domains including critical technologies.,2,4,4,medium,blue,high,"[""edf""]",inferred,[]
france_dga,france_2030,partners_with,national_strategy,French defence procurement and strategic investment are relevant for national dual-use opportunities.,1,4,4,medium,blue,medium,"[""france_dga"", ""france2030""]",inferred,[]
aid_france,eudis,partners_with,innovation,French and EU defence innovation pipelines are adjacent opportunity channels for dual-use startups.,1,4,4,medium,blue,medium,"[""aid_france"", ""eudis""]",inferred,[]
defence_prime_layer,airbus_defence_space,contains,defence_industry,airbus_defence_space is a European defence prime or key supplier in the industrial base.,1,5,5,medium,green,medium,[],inferred,[]
defence_prime_layer,thales,contains,defence_industry,thales is a European defence prime or key supplier in the industrial base.,1,5,5,medium,green,medium,[],inferred,[]
defence_prime_layer,leonardo,contains,defence_industry,leonardo is a European defence prime or key supplier in the industrial base.,1,5,5,medium,green,medium,[],inferred,[]
defence_prime_layer,rheinmetall,contains,defence_industry,rheinmetall is a European defence prime or key supplier in the industrial base.,1,5,5,medium,green,medium,[],inferred,[]
defence_prime_layer,mbda,contains,defence_industry,mbda is a European defence prime or key supplier in the industrial base.,1,5,5,medium,green,medium,[],inferred,[]
defence_prime_layer,dassault_aviation,contains,defence_industry,dassault_aviation is a European defence prime or key supplier in the industrial base.,1,5,5,medium,green,medium,[],inferred,[]
defence_prime_layer,safran,contains,defence_industry,safran is a European defence prime or key supplier in the industrial base.,1,5,5,medium,green,medium,[],inferred,[]
defence_prime_layer,naval_group,contains,defence_industry,naval_group is a European defence prime or key supplier in the industrial base.,1,5,5,medium,green,medium,[],inferred,[]
defence_prime_layer,knds,contains,defence_industry,knds is a European defence prime or key supplier in the industrial base.,1,5,5,medium,green,medium,[],inferred,[]
defence_prime_layer,bae_systems,contains,defence_industry,bae_systems is a European defence prime or key supplier in the industrial base.,1,5,5,medium,green,medium,[],inferred,[]
defence_prime_layer,saab,contains,defence_industry,saab is a European defence prime or key supplier in the industrial base.,1,5,5,medium,green,medium,[],inferred,[]
defence_prime_layer,indra,contains,defence_industry,indra is a European defence prime or key supplier in the industrial base.,1,5,5,medium,green,medium,[],inferred,[]
defence_prime_layer,hensoldt,contains,defence_industry,hensoldt is a European defence prime or key supplier in the industrial base.,1,5,5,medium,green,medium,[],inferred,[]
defence_prime_layer,kongsberg,contains,defence_industry,kongsberg is a European defence prime or key supplier in the industrial base.,1,5,5,medium,green,medium,[],inferred,[]
defence_prime_layer,diehl_defence,contains,defence_industry,diehl_defence is a European defence prime or key supplier in the industrial base.,1,5,5,medium,green,medium,[],inferred,[]
defence_prime_layer,fincantieri,contains,defence_industry,fincantieri is a European defence prime or key supplier in the industrial base.,1,5,5,medium,green,medium,[],inferred,[]
defence_prime_layer,patria,contains,defence_industry,patria is a European defence prime or key supplier in the industrial base.,1,5,5,medium,green,medium,[],inferred,[]
defence_prime_layer,bittium,contains,defence_industry,bittium is a European defence prime or key supplier in the industrial base.,1,5,5,medium,green,medium,[],inferred,[]
defence_prime_layer,rohde_schwarz,contains,defence_industry,rohde_schwarz is a European defence prime or key supplier in the industrial base.,1,5,5,medium,green,medium,[],inferred,[]
defence_prime_layer,helsing,contains,defence_industry,helsing is a European defence prime or key supplier in the industrial base.,1,5,5,medium,green,medium,[],inferred,[]
defence_prime_layer,quantum_systems,contains,dual_use_startup,quantum_systems is a defence/dual-use technology company relevant to the European defence innovation layer.,1,4,4,medium,blue,medium,[],inferred,[]
defence_prime_layer,tekever,contains,dual_use_startup,tekever is a defence/dual-use technology company relevant to the European defence innovation layer.,1,4,4,medium,blue,medium,[],inferred,[]
defence_prime_layer,arx_robotics,contains,dual_use_startup,arx_robotics is a defence/dual-use technology company relevant to the European defence innovation layer.,1,4,4,medium,blue,medium,[],inferred,[]
defence_prime_layer,unseenlabs,contains,dual_use_startup,unseenlabs is a defence/dual-use technology company relevant to the European defence innovation layer.,1,4,4,medium,blue,medium,[],inferred,[]
defence_prime_layer,safran_ai_preligens,contains,dual_use_startup,safran_ai_preligens is a defence/dual-use technology company relevant to the European defence innovation layer.,1,4,4,medium,blue,medium,[],inferred,[]
defence_prime_layer,delair,contains,dual_use_startup,delair is a defence/dual-use technology company relevant to the European defence innovation layer.,1,4,4,medium,blue,medium,[],inferred,[]
defence_prime_layer,exotrail,contains,dual_use_startup,exotrail is a defence/dual-use technology company relevant to the European defence innovation layer.,1,4,4,medium,blue,medium,[],inferred,[]
defence_prime_layer,harfanglab,contains,dual_use_startup,harfanglab is a defence/dual-use technology company relevant to the European defence innovation layer.,1,4,4,medium,blue,medium,[],inferred,[]
defence_prime_layer,sentrycs,contains,dual_use_startup,sentrycs is a defence/dual-use technology company relevant to the European defence innovation layer.,1,4,4,medium,blue,medium,[],inferred,[]
airbus_defence_space,air_combat_layer,supplies_to,aircraft_UAS,"Airbus defence portfolio includes military aircraft, UAS, FCAS and air power systems.",2,5,4,medium,blue,high,"[""airbus_defence""]",inferred,[]
airbus_defence_space,space_secure_connectivity_layer,supplies_to,space_satcom,"Airbus defence portfolio includes military space, connectivity, intelligence and data.",2,5,4,medium,blue,high,"[""airbus_defence""]",inferred,[]
airbus_defence_space,defence_ai_software_layer,supplies_to,combat_cloud,Airbus describes Multi-Domain Combat Cloud and cyber-resilient cloud-based military communications.,2,5,4,medium,blue,high,"[""airbus_defence""]",inferred,[]
thales,c4isr_sensors_layer,supplies_to,sensors_C4ISR,"Thales is positioned in defence/security electronics, sensors, communications and C4ISR.",2,5,4,medium,blue,medium,"[""thales_defence""]",inferred,[]
thales,cyber_ew_layer,supplies_to,cyber_EW,"Thales is relevant to cyber, secure communications and electronic systems.",2,5,4,medium,blue,medium,"[""thales_defence""]",inferred,[]
thales,space_secure_connectivity_layer,supplies_to,satcom_space,Thales is a key European space/satcom and defence electronics actor.,2,5,4,medium,blue,medium,"[""thales_defence""]",inferred,[]
leonardo,air_combat_layer,supplies_to,aircraft_helicopters,"Leonardo is a defence/aerospace prime in aircraft, helicopters and electronics.",2,5,4,medium,blue,medium,"[""leonardo_defence""]",inferred,[]
leonardo,c4isr_sensors_layer,supplies_to,electronics_sensors,Leonardo is a defence electronics/sensor actor.,2,5,4,medium,blue,medium,"[""leonardo_defence""]",inferred,[]
rheinmetall,land_systems_layer,supplies_to,vehicles_artillery,"Rheinmetall is a German defence company in land systems, vehicles and weapons.",2,5,4,medium,blue,medium,"[""rheinmetall_defence""]",inferred,[]
rheinmetall,ammo_energetics_layer,supplies_to,ammunition,Rheinmetall is a key ammunition and weapons supplier.,2,5,4,medium,blue,medium,"[""rheinmetall_defence""]",inferred,[]
rheinmetall,missiles_air_defence_layer,supplies_to,air_defence,Rheinmetall is relevant to air defence systems.,2,5,4,medium,blue,medium,"[""rheinmetall_defence""]",inferred,[]
mbda,missiles_air_defence_layer,supplies_to,missiles_air_defence,"MBDA is a European leader in complex weapon systems, missiles and air defence.",2,5,4,medium,blue,high,"[""mbda""]",inferred,[]
mbda,ammo_energetics_layer,supplies_to,missile_motors_energetics,"Missile systems depend on energetics, propulsion and specialised supply chains.",2,5,4,medium,blue,medium,"[""mbda""]",inferred,[]
dassault_aviation,air_combat_layer,supplies_to,combat_aircraft,Dassault is central to the French combat aircraft/Rafale ecosystem.,2,5,4,medium,blue,medium,"[""dassault_defense""]",inferred,[]
safran,air_combat_layer,supplies_to,engines_equipment,Safran is a defence aerospace/equipment supplier in the French combat-aircraft stack.,2,5,4,medium,blue,medium,"[""safran_defense""]",inferred,[]
safran,c4isr_sensors_layer,supplies_to,optronics_navigation,"Safran is relevant to optronics, navigation and defence electronics.",2,5,4,medium,blue,medium,"[""safran_defense""]",inferred,[]
naval_group,naval_systems_layer,supplies_to,naval_platforms,Naval Group is central to French/European naval defence systems.,2,5,4,medium,blue,medium,"[""naval_group""]",inferred,[]
knds,land_systems_layer,supplies_to,tanks_artillery,KNDS is a European land systems company.,2,5,4,medium,blue,medium,"[""knds""]",inferred,[]
bae_systems,air_combat_layer,supplies_to,aircraft_electronics,BAE Systems is a UK defence/aerospace prime.,2,5,4,medium,blue,medium,"[""bae_systems""]",inferred,[]
bae_systems,naval_systems_layer,supplies_to,naval_systems,BAE Systems is active in naval defence systems.,2,5,4,medium,blue,medium,"[""bae_systems""]",inferred,[]
saab,air_combat_layer,supplies_to,aeronautics,Saab is a Swedish defence/aeronautics actor.,2,5,4,medium,blue,medium,"[""saab""]",inferred,[]
saab,c4isr_sensors_layer,supplies_to,surveillance,Saab is active in surveillance and defence systems.,2,5,4,medium,blue,medium,"[""saab""]",inferred,[]
indra,c4isr_sensors_layer,supplies_to,C4ISR_simulation,Indra is a Spanish defence technology and systems actor.,2,5,4,medium,blue,medium,"[""indra""]",inferred,[]
indra,simulation_training_layer,supplies_to,simulation,Indra is relevant to simulation and defence technology systems.,2,5,4,medium,blue,medium,"[""indra""]",inferred,[]
hensoldt,c4isr_sensors_layer,supplies_to,sensors_radar,Hensoldt is a European sensor/radar/optronics supplier.,2,5,4,medium,blue,medium,"[""hensoldt""]",inferred,[]
hensoldt,cyber_ew_layer,supplies_to,EW_signals,Hensoldt is relevant to electronic warfare and sensor systems.,2,5,4,medium,blue,medium,"[""hensoldt""]",inferred,[]
kongsberg,missiles_air_defence_layer,supplies_to,missiles_air_defence,Kongsberg is a missiles and defence systems company.,2,5,4,medium,blue,medium,"[""kongsberg""]",inferred,[]
kongsberg,naval_systems_layer,supplies_to,naval_command,Kongsberg is relevant to naval and command systems.,2,5,4,medium,blue,medium,"[""kongsberg""]",inferred,[]
diehl_defence,missiles_air_defence_layer,supplies_to,air_defence,Diehl Defence is a guided missile and air defence company.,2,5,4,medium,blue,medium,"[""diehl_defence""]",inferred,[]
fincantieri,naval_systems_layer,supplies_to,naval_shipbuilding,Fincantieri is an Italian naval shipbuilding actor.,2,5,4,medium,blue,medium,"[""fincantieri""]",inferred,[]
patria,land_systems_layer,supplies_to,vehicles_lifecycle,Patria is relevant to vehicles and lifecycle support.,2,5,4,medium,blue,medium,"[""patria""]",inferred,[]
bittium,c4isr_sensors_layer,supplies_to,secure_comms,Bittium is a secure communications and defence/security systems actor.,2,5,4,medium,blue,medium,"[""bittium""]",inferred,[]
rohde_schwarz,cyber_ew_layer,supplies_to,secure_comms_EW_test,"Rohde & Schwarz is relevant to secure communications, test and EW.",2,5,4,medium,blue,medium,"[""rohde_schwarz_defence""]",inferred,[]
helsing,defence_ai_software_layer,supplies_to,AI_software_autonomy,Helsing is a European AI defence software company.,2,5,4,medium,blue,medium,"[""helsing""]",inferred,[]
quantum_systems,drones_autonomy_layer,supplies_to,UAS_ISR,Quantum Systems is relevant to unmanned aerial intelligence.,2,5,4,medium,blue,medium,"[""quantum_systems""]",inferred,[]
tekever,drones_autonomy_layer,supplies_to,UAS_maritime_ISR,TEKEVER is relevant to UAS and surveillance.,2,5,4,medium,blue,medium,"[""tekever""]",inferred,[]
arx_robotics,drones_autonomy_layer,supplies_to,ground_robotics,ARX Robotics is a ground robotics/autonomy company.,2,5,4,medium,blue,medium,"[""arx_robotics""]",inferred,[]
unseenlabs,space_secure_connectivity_layer,supplies_to,space_ISR,Unseenlabs is relevant to maritime RF intelligence from space.,2,5,4,medium,blue,medium,"[""unseenlabs""]",inferred,[]
safran_ai_preligens,defence_ai_software_layer,supplies_to,AI_ISR,Safran AI / Preligens is relevant to AI-enabled geospatial intelligence.,2,5,4,medium,blue,medium,"[""preligens""]",inferred,[]
delair,drones_autonomy_layer,supplies_to,UAS_aerial_intelligence,Delair is a French drone/aerial intelligence company.,2,5,4,medium,blue,medium,"[""delair""]",inferred,[]
exotrail,space_secure_connectivity_layer,supplies_to,space_mobility,Exotrail is relevant to space mobility and defence-adjacent space infrastructure.,2,5,4,medium,blue,medium,"[""exotrail""]",inferred,[]
harfanglab,cyber_ew_layer,supplies_to,cybersecurity,HarfangLab is a French cybersecurity company relevant to defence/critical systems.,2,5,4,medium,blue,medium,"[""harfanglab""]",inferred,[]
sentrycs,counter_uas_capability,supplies_to,counter_UAS,Sentrycs is relevant to counter-UAS detection/mitigation for critical infrastructure/security.,2,5,4,medium,blue,medium,"[""sentrycs""]",inferred,[]
fcas_scaf,air_combat_layer,supports,capability,fcas_scaf is a programme/capability node supporting air_combat_layer.,2,5,4,medium,blue,medium,"[""airbus_defence"", ""dassault_defense""]",inferred,[]
fcas_scaf,defence_ai_software_layer,supports,capability,fcas_scaf is a programme/capability node supporting defence_ai_software_layer.,2,5,4,medium,blue,medium,"[""airbus_defence""]",inferred,[]
fcas_scaf,secure_cloud_edge_compute,supports,capability,fcas_scaf is a programme/capability node supporting secure_cloud_edge_compute.,2,5,4,medium,blue,medium,"[""airbus_defence""]",inferred,[]
mgcs,land_systems_layer,supports,capability,mgcs is a programme/capability node supporting land_systems_layer.,2,5,4,medium,blue,medium,"[""knds"", ""rheinmetall_defence""]",inferred,[]
eurodrone,drones_autonomy_layer,supports,capability,eurodrone is a programme/capability node supporting drones_autonomy_layer.,2,5,4,medium,blue,medium,"[""airbus_defence""]",inferred,[]
rafale_ecosystem,air_combat_layer,supports,capability,rafale_ecosystem is a programme/capability node supporting air_combat_layer.,2,5,4,medium,blue,medium,"[""dassault_defense""]",inferred,[]
rafale_ecosystem,c4isr_sensors_layer,supports,capability,rafale_ecosystem is a programme/capability node supporting c4isr_sensors_layer.,2,5,4,medium,blue,medium,"[""thales_defence"", ""safran_defense""]",inferred,[]
rafale_ecosystem,missiles_air_defence_layer,supports,capability,rafale_ecosystem is a programme/capability node supporting missiles_air_defence_layer.,2,5,4,medium,blue,medium,"[""mbda""]",inferred,[]
eurofighter_ecosystem,air_combat_layer,supports,capability,eurofighter_ecosystem is a programme/capability node supporting air_combat_layer.,2,5,4,medium,blue,medium,"[""airbus_defence"", ""bae_systems"", ""leonardo_defence""]",inferred,[]
aster_sampt,missiles_air_defence_layer,supports,capability,aster_sampt is a programme/capability node supporting missiles_air_defence_layer.,2,5,4,medium,blue,medium,"[""mbda"", ""thales_defence""]",inferred,[]
iris_t_slm,missiles_air_defence_layer,supports,capability,iris_t_slm is a programme/capability node supporting missiles_air_defence_layer.,2,5,4,medium,blue,medium,"[""diehl_defence""]",inferred,[]
naval_combat_systems,naval_systems_layer,supports,capability,naval_combat_systems is a programme/capability node supporting naval_systems_layer.,2,5,4,medium,blue,medium,"[""naval_group"", ""thales_defence""]",inferred,[]
military_satcom,space_secure_connectivity_layer,supports,capability,military_satcom is a programme/capability node supporting space_secure_connectivity_layer.,2,5,4,medium,blue,medium,"[""iris2"", ""govsatcom""]",inferred,[]
galileo_prs_capability,space_secure_connectivity_layer,supports,capability,galileo_prs_capability is a programme/capability node supporting space_secure_connectivity_layer.,2,5,4,medium,blue,medium,"[""galileo_prs""]",inferred,[]
counter_uas_capability,drones_autonomy_layer,supports,capability,counter_uas_capability is a programme/capability node supporting drones_autonomy_layer.,2,5,4,medium,blue,medium,"[""sentrycs"", ""mbda"", ""hensoldt""]",inferred,[]
battle_management,c4isr_sensors_layer,supports,capability,battle_management is a programme/capability node supporting c4isr_sensors_layer.,2,5,4,medium,blue,medium,"[""airbus_defence"", ""thales_defence"", ""indra""]",inferred,[]
battle_management,defence_ai_software_layer,supports,capability,battle_management is a programme/capability node supporting defence_ai_software_layer.,2,5,4,medium,blue,medium,"[""airbus_defence"", ""helsing""]",inferred,[]
land_systems_layer,semiconductor_dependency,depends_on,electronics,"Modern defence systems depend on secure electronics, sensors, processors and semiconductors.",4,5,2,long,red,medium,"[""edis"", ""edf""]",inferred,[]
land_systems_layer,skilled_workforce,depends_on,workforce,Defence production and software-heavy systems depend on skilled engineering and manufacturing workforce.,4,5,3,long,red,medium,"[""edis"", ""edf""]",inferred,[]
land_systems_layer,test_ranges_certification,depends_on,test_certification,"Defence systems require test, qualification, certification and validation capacity.",3,5,3,long,orange,medium,"[""edis"", ""edf""]",inferred,[]
land_systems_layer,interoperability_standards,depends_on,interoperability,European systems must interoperate across national and NATO/EU environments.,3,5,3,medium,orange,medium,"[""edis"", ""edf""]",inferred,[]
air_combat_layer,semiconductor_dependency,depends_on,electronics,"Modern defence systems depend on secure electronics, sensors, processors and semiconductors.",4,5,2,long,red,medium,"[""edis"", ""edf""]",inferred,[]
air_combat_layer,skilled_workforce,depends_on,workforce,Defence production and software-heavy systems depend on skilled engineering and manufacturing workforce.,4,5,3,long,red,medium,"[""edis"", ""edf""]",inferred,[]
air_combat_layer,test_ranges_certification,depends_on,test_certification,"Defence systems require test, qualification, certification and validation capacity.",3,5,3,long,orange,medium,"[""edis"", ""edf""]",inferred,[]
air_combat_layer,interoperability_standards,depends_on,interoperability,European systems must interoperate across national and NATO/EU environments.,3,5,3,medium,orange,medium,"[""edis"", ""edf""]",inferred,[]
naval_systems_layer,semiconductor_dependency,depends_on,electronics,"Modern defence systems depend on secure electronics, sensors, processors and semiconductors.",4,5,2,long,red,medium,"[""edis"", ""edf""]",inferred,[]
naval_systems_layer,skilled_workforce,depends_on,workforce,Defence production and software-heavy systems depend on skilled engineering and manufacturing workforce.,4,5,3,long,red,medium,"[""edis"", ""edf""]",inferred,[]
naval_systems_layer,test_ranges_certification,depends_on,test_certification,"Defence systems require test, qualification, certification and validation capacity.",3,5,3,long,orange,medium,"[""edis"", ""edf""]",inferred,[]
naval_systems_layer,interoperability_standards,depends_on,interoperability,European systems must interoperate across national and NATO/EU environments.,3,5,3,medium,orange,medium,"[""edis"", ""edf""]",inferred,[]
missiles_air_defence_layer,semiconductor_dependency,depends_on,electronics,"Modern defence systems depend on secure electronics, sensors, processors and semiconductors.",4,5,2,long,red,medium,"[""edis"", ""edf""]",inferred,[]
missiles_air_defence_layer,skilled_workforce,depends_on,workforce,Defence production and software-heavy systems depend on skilled engineering and manufacturing workforce.,4,5,3,long,red,medium,"[""edis"", ""edf""]",inferred,[]
missiles_air_defence_layer,test_ranges_certification,depends_on,test_certification,"Defence systems require test, qualification, certification and validation capacity.",3,5,3,long,orange,medium,"[""edis"", ""edf""]",inferred,[]
missiles_air_defence_layer,interoperability_standards,depends_on,interoperability,European systems must interoperate across national and NATO/EU environments.,3,5,3,medium,orange,medium,"[""edis"", ""edf""]",inferred,[]
c4isr_sensors_layer,semiconductor_dependency,depends_on,electronics,"Modern defence systems depend on secure electronics, sensors, processors and semiconductors.",4,5,2,long,red,medium,"[""edis"", ""edf""]",inferred,[]
c4isr_sensors_layer,skilled_workforce,depends_on,workforce,Defence production and software-heavy systems depend on skilled engineering and manufacturing workforce.,4,5,3,long,red,medium,"[""edis"", ""edf""]",inferred,[]
c4isr_sensors_layer,test_ranges_certification,depends_on,test_certification,"Defence systems require test, qualification, certification and validation capacity.",3,5,3,long,orange,medium,"[""edis"", ""edf""]",inferred,[]
c4isr_sensors_layer,interoperability_standards,depends_on,interoperability,European systems must interoperate across national and NATO/EU environments.,3,5,3,medium,orange,medium,"[""edis"", ""edf""]",inferred,[]
cyber_ew_layer,semiconductor_dependency,depends_on,electronics,"Modern defence systems depend on secure electronics, sensors, processors and semiconductors.",4,5,2,long,red,medium,"[""edis"", ""edf""]",inferred,[]
cyber_ew_layer,skilled_workforce,depends_on,workforce,Defence production and software-heavy systems depend on skilled engineering and manufacturing workforce.,4,5,3,long,red,medium,"[""edis"", ""edf""]",inferred,[]
cyber_ew_layer,test_ranges_certification,depends_on,test_certification,"Defence systems require test, qualification, certification and validation capacity.",3,5,3,long,orange,medium,"[""edis"", ""edf""]",inferred,[]
cyber_ew_layer,interoperability_standards,depends_on,interoperability,European systems must interoperate across national and NATO/EU environments.,3,5,3,medium,orange,medium,"[""edis"", ""edf""]",inferred,[]
space_secure_connectivity_layer,semiconductor_dependency,depends_on,electronics,"Modern defence systems depend on secure electronics, sensors, processors and semiconductors.",4,5,2,long,red,medium,"[""edis"", ""edf""]",inferred,[]
space_secure_connectivity_layer,skilled_workforce,depends_on,workforce,Defence production and software-heavy systems depend on skilled engineering and manufacturing workforce.,4,5,3,long,red,medium,"[""edis"", ""edf""]",inferred,[]
space_secure_connectivity_layer,test_ranges_certification,depends_on,test_certification,"Defence systems require test, qualification, certification and validation capacity.",3,5,3,long,orange,medium,"[""edis"", ""edf""]",inferred,[]
space_secure_connectivity_layer,interoperability_standards,depends_on,interoperability,European systems must interoperate across national and NATO/EU environments.,3,5,3,medium,orange,medium,"[""edis"", ""edf""]",inferred,[]
drones_autonomy_layer,semiconductor_dependency,depends_on,electronics,"Modern defence systems depend on secure electronics, sensors, processors and semiconductors.",4,5,2,long,red,medium,"[""edis"", ""edf""]",inferred,[]
drones_autonomy_layer,skilled_workforce,depends_on,workforce,Defence production and software-heavy systems depend on skilled engineering and manufacturing workforce.,4,5,3,long,red,medium,"[""edis"", ""edf""]",inferred,[]
drones_autonomy_layer,test_ranges_certification,depends_on,test_certification,"Defence systems require test, qualification, certification and validation capacity.",3,5,3,long,orange,medium,"[""edis"", ""edf""]",inferred,[]
drones_autonomy_layer,interoperability_standards,depends_on,interoperability,European systems must interoperate across national and NATO/EU environments.,3,5,3,medium,orange,medium,"[""edis"", ""edf""]",inferred,[]
defence_ai_software_layer,semiconductor_dependency,depends_on,electronics,"Modern defence systems depend on secure electronics, sensors, processors and semiconductors.",4,5,2,long,red,medium,"[""edis"", ""edf""]",inferred,[]
defence_ai_software_layer,skilled_workforce,depends_on,workforce,Defence production and software-heavy systems depend on skilled engineering and manufacturing workforce.,4,5,3,long,red,medium,"[""edis"", ""edf""]",inferred,[]
defence_ai_software_layer,test_ranges_certification,depends_on,test_certification,"Defence systems require test, qualification, certification and validation capacity.",3,5,3,long,orange,medium,"[""edis"", ""edf""]",inferred,[]
defence_ai_software_layer,interoperability_standards,depends_on,interoperability,European systems must interoperate across national and NATO/EU environments.,3,5,3,medium,orange,medium,"[""edis"", ""edf""]",inferred,[]
simulation_training_layer,semiconductor_dependency,depends_on,electronics,"Modern defence systems depend on secure electronics, sensors, processors and semiconductors.",4,5,2,long,red,medium,"[""edis"", ""edf""]",inferred,[]
simulation_training_layer,skilled_workforce,depends_on,workforce,Defence production and software-heavy systems depend on skilled engineering and manufacturing workforce.,4,5,3,long,red,medium,"[""edis"", ""edf""]",inferred,[]
simulation_training_layer,test_ranges_certification,depends_on,test_certification,"Defence systems require test, qualification, certification and validation capacity.",3,5,3,long,orange,medium,"[""edis"", ""edf""]",inferred,[]
simulation_training_layer,interoperability_standards,depends_on,interoperability,European systems must interoperate across national and NATO/EU environments.,3,5,3,medium,orange,medium,"[""edis"", ""edf""]",inferred,[]
missiles_air_defence_layer,energetics_dependency,depends_on,energetics,"Missiles, interceptors and ammunition depend on propellants, explosives, rocket motors and specialist materials.",5,5,1,long,red,medium,"[""mbda"", ""edf"", ""edis""]",inferred,[]
missiles_air_defence_layer,critical_raw_materials,depends_on,materials,"Mass production depends on critical materials, specialty chemicals and resilient suppliers.",4,5,2,long,red,medium,"[""edis""]",inferred,[]
ammo_energetics_layer,energetics_dependency,depends_on,energetics,"Missiles, interceptors and ammunition depend on propellants, explosives, rocket motors and specialist materials.",5,5,1,long,red,medium,"[""mbda"", ""edf"", ""edis""]",inferred,[]
