from,to,type,dependency_category,reason,dependency_risk,criticality,replaceability,time_to_substitute,color,confidence,sources,fact_status,tags
hexagon_node,quality_traceability_layer,supplies_to,software_capability,hexagon_node supplies or enables quality_traceability_layer.,2,4,4,medium,blue,medium,[],inferred,[]
hexagon_node,industrial_dataops_layer,supplies_to,software_capability,hexagon_node supplies or enables industrial_dataops_layer.,2,4,4,medium,blue,medium,[],inferred,[]
ansys_node,cae_simulation_layer,supplies_to,software_capability,ansys_node supplies or enables cae_simulation_layer.,2,4,4,medium,blue,medium,[],inferred,[]
ansys_node,digital_twin_layer,supplies_to,software_capability,ansys_node supplies or enables digital_twin_layer.,2,4,4,medium,blue,medium,[],inferred,[]
mathworks_node,cae_simulation_layer,supplies_to,software_capability,mathworks_node supplies or enables cae_simulation_layer.,2,4,4,medium,blue,medium,[],inferred,[]
mathworks_node,plm_alm_mbse_layer,supplies_to,software_capability,mathworks_node supplies or enables plm_alm_mbse_layer.,2,4,4,medium,blue,medium,[],inferred,[]
mathworks_node,industrial_ai_layer,supplies_to,software_capability,mathworks_node supplies or enables industrial_ai_layer.,2,4,4,medium,blue,medium,[],inferred,[]
nvidia_omniverse_node,digital_twin_layer,supplies_to,software_capability,nvidia_omniverse_node supplies or enables digital_twin_layer.,2,4,4,medium,blue,medium,[],inferred,[]
nvidia_omniverse_node,cae_simulation_layer,supplies_to,software_capability,nvidia_omniverse_node supplies or enables cae_simulation_layer.,2,4,4,medium,blue,medium,[],inferred,[]
nvidia_omniverse_node,industrial_ai_layer,supplies_to,software_capability,nvidia_omniverse_node supplies or enables industrial_ai_layer.,2,4,4,medium,blue,medium,[],inferred,[]
sap_digital_manufacturing_node,mes_mom_layer,supplies_to,software_capability,sap_digital_manufacturing_node supplies or enables mes_mom_layer.,2,4,4,medium,blue,medium,[],inferred,[]
sap_digital_manufacturing_node,erp_supply_chain_layer,supplies_to,software_capability,sap_digital_manufacturing_node supplies or enables erp_supply_chain_layer.,2,4,4,medium,blue,medium,[],inferred,[]
sap_digital_manufacturing_node,quality_traceability_layer,supplies_to,software_capability,sap_digital_manufacturing_node supplies or enables quality_traceability_layer.,2,4,4,medium,blue,medium,[],inferred,[]
oracle_manufacturing_node,erp_supply_chain_layer,supplies_to,software_capability,oracle_manufacturing_node supplies or enables erp_supply_chain_layer.,2,4,4,medium,blue,medium,[],inferred,[]
oracle_manufacturing_node,mes_mom_layer,supplies_to,software_capability,oracle_manufacturing_node supplies or enables mes_mom_layer.,2,4,4,medium,blue,medium,[],inferred,[]
microsoft_azure_iot_node,industrial_cloud_edge_layer,supplies_to,software_capability,microsoft_azure_iot_node supplies or enables industrial_cloud_edge_layer.,2,4,4,medium,blue,medium,[],inferred,[]
microsoft_azure_iot_node,industrial_dataops_layer,supplies_to,software_capability,microsoft_azure_iot_node supplies or enables industrial_dataops_layer.,2,4,4,medium,blue,medium,[],inferred,[]
microsoft_azure_iot_node,industrial_ai_layer,supplies_to,software_capability,microsoft_azure_iot_node supplies or enables industrial_ai_layer.,2,4,4,medium,blue,medium,[],inferred,[]
aws_iot_node,industrial_cloud_edge_layer,supplies_to,software_capability,aws_iot_node supplies or enables industrial_cloud_edge_layer.,2,4,4,medium,blue,medium,[],inferred,[]
aws_iot_node,industrial_dataops_layer,supplies_to,software_capability,aws_iot_node supplies or enables industrial_dataops_layer.,2,4,4,medium,blue,medium,[],inferred,[]
aws_iot_node,industrial_ai_layer,supplies_to,software_capability,aws_iot_node supplies or enables industrial_ai_layer.,2,4,4,medium,blue,medium,[],inferred,[]
google_cloud_manufacturing_node,industrial_cloud_edge_layer,supplies_to,software_capability,google_cloud_manufacturing_node supplies or enables industrial_cloud_edge_layer.,2,4,4,medium,blue,medium,[],inferred,[]
google_cloud_manufacturing_node,industrial_dataops_layer,supplies_to,software_capability,google_cloud_manufacturing_node supplies or enables industrial_dataops_layer.,2,4,4,medium,blue,medium,[],inferred,[]
google_cloud_manufacturing_node,industrial_ai_layer,supplies_to,software_capability,google_cloud_manufacturing_node supplies or enables industrial_ai_layer.,2,4,4,medium,blue,medium,[],inferred,[]
snowflake_manufacturing_node,industrial_dataops_layer,supplies_to,software_capability,snowflake_manufacturing_node supplies or enables industrial_dataops_layer.,2,4,4,medium,blue,medium,[],inferred,[]
databricks_manufacturing_node,industrial_dataops_layer,supplies_to,software_capability,databricks_manufacturing_node supplies or enables industrial_dataops_layer.,2,4,4,medium,blue,medium,[],inferred,[]
databricks_manufacturing_node,industrial_ai_layer,supplies_to,software_capability,databricks_manufacturing_node supplies or enables industrial_ai_layer.,2,4,4,medium,blue,medium,[],inferred,[]
palantir_aip_node,industrial_dataops_layer,supplies_to,software_capability,palantir_aip_node supplies or enables industrial_dataops_layer.,2,4,4,medium,blue,medium,[],inferred,[]
palantir_aip_node,industrial_ai_layer,supplies_to,software_capability,palantir_aip_node supplies or enables industrial_ai_layer.,2,4,4,medium,blue,medium,[],inferred,[]
palantir_aip_node,industrial_ontology,supplies_to,software_capability,palantir_aip_node supplies or enables industrial_ontology.,2,4,4,medium,blue,medium,[],inferred,[]
c3_ai_node,industrial_ai_layer,supplies_to,software_capability,c3_ai_node supplies or enables industrial_ai_layer.,2,4,4,medium,blue,medium,[],inferred,[]
c3_ai_node,maintenance_reliability_layer,supplies_to,software_capability,c3_ai_node supplies or enables maintenance_reliability_layer.,2,4,4,medium,blue,medium,[],inferred,[]
tulip_node,industrial_frontline_layer,supplies_to,software_capability,tulip_node supplies or enables industrial_frontline_layer.,2,4,4,medium,blue,medium,[],inferred,[]
tulip_node,industrial_lowcode_apps_layer,supplies_to,software_capability,tulip_node supplies or enables industrial_lowcode_apps_layer.,2,4,4,medium,blue,medium,[],inferred,[]
tulip_node,quality_traceability_layer,supplies_to,software_capability,tulip_node supplies or enables quality_traceability_layer.,2,4,4,medium,blue,medium,[],inferred,[]
maintainx_node,maintenance_reliability_layer,supplies_to,software_capability,maintainx_node supplies or enables maintenance_reliability_layer.,2,4,4,medium,blue,medium,[],inferred,[]
maintainx_node,industrial_frontline_layer,supplies_to,software_capability,maintainx_node supplies or enables industrial_frontline_layer.,2,4,4,medium,blue,medium,[],inferred,[]
uptake_node,maintenance_reliability_layer,supplies_to,software_capability,uptake_node supplies or enables maintenance_reliability_layer.,2,4,4,medium,blue,medium,[],inferred,[]
uptake_node,industrial_ai_layer,supplies_to,software_capability,uptake_node supplies or enables industrial_ai_layer.,2,4,4,medium,blue,medium,[],inferred,[]
cognite_node,industrial_dataops_layer,supplies_to,software_capability,cognite_node supplies or enables industrial_dataops_layer.,2,4,4,medium,blue,medium,[],inferred,[]
cognite_node,digital_twin_layer,supplies_to,software_capability,cognite_node supplies or enables digital_twin_layer.,2,4,4,medium,blue,medium,[],inferred,[]
cognite_node,industrial_ontology,supplies_to,software_capability,cognite_node supplies or enables industrial_ontology.,2,4,4,medium,blue,medium,[],inferred,[]
litmus_node,industrial_cloud_edge_layer,supplies_to,software_capability,litmus_node supplies or enables industrial_cloud_edge_layer.,2,4,4,medium,blue,medium,[],inferred,[]
litmus_node,industrial_connectivity_layer,supplies_to,software_capability,litmus_node supplies or enables industrial_connectivity_layer.,2,4,4,medium,blue,medium,[],inferred,[]
litmus_node,industrial_dataops_layer,supplies_to,software_capability,litmus_node supplies or enables industrial_dataops_layer.,2,4,4,medium,blue,medium,[],inferred,[]
highbyte_node,industrial_dataops_layer,supplies_to,software_capability,highbyte_node supplies or enables industrial_dataops_layer.,2,4,4,medium,blue,medium,[],inferred,[]
highbyte_node,industrial_connectivity_layer,supplies_to,software_capability,highbyte_node supplies or enables industrial_connectivity_layer.,2,4,4,medium,blue,medium,[],inferred,[]
highbyte_node,unified_namespace,supplies_to,software_capability,highbyte_node supplies or enables unified_namespace.,2,4,4,medium,blue,medium,[],inferred,[]
claroty_node,ot_cybersecurity_layer,supplies_to,software_capability,claroty_node supplies or enables ot_cybersecurity_layer.,2,4,4,medium,blue,medium,[],inferred,[]
dragos_node,ot_cybersecurity_layer,supplies_to,software_capability,dragos_node supplies or enables ot_cybersecurity_layer.,2,4,4,medium,blue,medium,[],inferred,[]
nozomi_node,ot_cybersecurity_layer,supplies_to,software_capability,nozomi_node supplies or enables ot_cybersecurity_layer.,2,4,4,medium,blue,medium,[],inferred,[]
armis_node,ot_cybersecurity_layer,supplies_to,software_capability,armis_node supplies or enables ot_cybersecurity_layer.,2,4,4,medium,blue,medium,[],inferred,[]
tenable_ot_node,ot_cybersecurity_layer,supplies_to,software_capability,tenable_ot_node supplies or enables ot_cybersecurity_layer.,2,4,4,medium,blue,medium,[],inferred,[]
cad_cam_layer,plm_alm_mbse_layer,depends_on,product_lifecycle,"CAD/CAM artifacts need lifecycle, configuration, requirements and BOM context.",4,5,2,long,red,medium,[],inferred,[]
cae_simulation_layer,plm_alm_mbse_layer,depends_on,requirements_traceability,"Simulation results require requirements, product structure and configuration traceability.",4,5,2,long,red,medium,[],inferred,[]
plm_alm_mbse_layer,digital_thread,depends_on,digital_thread,PLM/ALM/MBSE is the backbone of product-to-production traceability.,3,5,3,long,orange,medium,[],inferred,[]
mes_mom_layer,erp_supply_chain_layer,depends_on,ERP_MES_integration,"Manufacturing execution depends on ERP, work orders, materials and production planning.",4,5,2,long,red,medium,[],inferred,[]
mes_mom_layer,plc_control_layer,depends_on,control_execution,MES depends on machine/control-level status and execution data.,5,5,2,long,red,medium,[],inferred,[]
scada_hmi_layer,plc_control_layer,depends_on,control_runtime,SCADA/HMI depends on PLC/control runtime data and command interfaces.,5,5,2,long,red,medium,[],inferred,[]
industrial_dataops_layer,industrial_connectivity_layer,depends_on,OT_data_ingestion,Industrial DataOps depends on reliable OT connectivity and protocol translation.,5,5,2,medium,red,medium,[],inferred,[]
industrial_ai_layer,industrial_dataops_layer,depends_on,contextualized_data,"Industrial AI depends on clean, contextualized, time-aligned operational data.",5,5,2,medium,red,medium,[],inferred,[]
digital_twin_layer,industrial_dataops_layer,depends_on,real_world_data,"Digital twins need operational data, asset models and contextualization to stay connected to reality.",4,5,3,medium,red,medium,[],inferred,[]
digital_twin_layer,cae_simulation_layer,depends_on,simulation_models,Digital twin use cases often depend on simulation models and engineering constraints.,4,5,3,long,red,medium,[],inferred,[]
maintenance_reliability_layer,industrial_dataops_layer,depends_on,asset_data,"Reliability software depends on asset hierarchy, telemetry, events and maintenance context.",4,5,3,medium,red,medium,[],inferred,[]
quality_traceability_layer,mes_mom_layer,depends_on,manufacturing_execution,"Quality and traceability depend on production execution, genealogy and process context.",4,5,2,long,red,medium,[],inferred,[]
ot_cybersecurity_layer,industrial_connectivity_layer,depends_on,asset_visibility,"OT security depends on asset discovery, protocol visibility and network context.",4,5,2,medium,red,medium,[],inferred,[]
industrial_cloud_edge_layer,industrial_connectivity_layer,depends_on,edge_ingestion,Industrial cloud/edge depends on secure device and plant connectivity.,4,5,2,medium,red,medium,[],inferred,[]
industrial_lowcode_apps_layer,industrial_dataops_layer,depends_on,data_context,Industrial apps need contextualized data and event streams.,4,4,3,medium,red,medium,[],inferred,[]
industrial_frontline_layer,mes_mom_layer,depends_on,shopfloor_execution,"Frontline apps need work orders, procedures, quality and production context.",4,4,3,medium,red,medium,[],inferred,[]
cad_cam_layer,digital_thread_breakage,exposed_to,bottleneck,cad_cam_layer is exposed to digital_thread_breakage as a structural industrial-software bottleneck.,4,5,2,medium,red,medium,[],inferred,[]
cad_cam_layer,vendor_lockin_gap,exposed_to,bottleneck,cad_cam_layer is exposed to vendor_lockin_gap as a structural industrial-software bottleneck.,4,5,2,medium,orange,medium,[],inferred,[]
cae_simulation_layer,simulation_to_shopfloor_gap,exposed_to,bottleneck,cae_simulation_layer is exposed to simulation_to_shopfloor_gap as a structural industrial-software bottleneck.,4,5,2,medium,orange,medium,[],inferred,[]
cae_simulation_layer,digital_thread_breakage,exposed_to,bottleneck,cae_simulation_layer is exposed to digital_thread_breakage as a structural industrial-software bottleneck.,4,5,2,medium,red,medium,[],inferred,[]
plm_alm_mbse_layer,digital_thread_breakage,exposed_to,bottleneck,plm_alm_mbse_layer is exposed to digital_thread_breakage as a structural industrial-software bottleneck.,4,5,2,medium,red,medium,[],inferred,[]
plm_alm_mbse_layer,industrial_change_management_gap,exposed_to,bottleneck,plm_alm_mbse_layer is exposed to industrial_change_management_gap as a structural industrial-software bottleneck.,4,5,2,medium,orange,medium,[],inferred,[]
